Model: ,Oscilloscope DSO-X 2004A
Serial Number:,MY52491735
Address: ,USBInstrument2
Date: ,2026-03-02 13:12:42

Analog Sample Count:,850,

Setup Text Information:,
ANALOG,,,TRIGGER,,,HORIZONTAL,,,ACQUISITION,,,
Ch 1,,,,,,,,,,,,
Scale,50 mV/,,Sweep Mode,Auto,,Mode,MAIN,,Mode,HRES,,
Pos,0 V,,Coup,DC,,Ref,CENT,,Realtime,On,,
Coup,DC,,Noise Rej,Off,,Main Scale,340 µs/,,Vectors,On,,
BW,Off,,HF Rej,Off,,Main Delay,-2.775 ms,,Persistence,Off,,
Inv,Off,,Holdoff,40.0 ns,,,,,,,,
Imp,1M Ohm,,Mode,EDGE,,,,,,,,
Probe,1 : 1,,Source,Ch 2,,,,,,,,
Skew,0 s,,Slope,POS,,,,,,,,
,,,Level,1.0625 V,,,,,,,,

Analog Channels,,,,
Sample Number,Time (s),1 (VOLT),,
1,-0.004473125,0.0115577888209373,,
2,-0.004469125,0.0118090450996533,,
3,-0.004465125,0.0121859295177273,,
4,-0.004461125,0.0119346732390113,,
5,-0.004457125,0.0116834169602953,,
6,-0.004453125,0.0114321606815793,,
7,-0.004449125,0.0111809044028632,,
8,-0.004445125,0.0110552762635052,,
9,-0.004441125,0.0106783918454312,,
10,-0.004437125,0.0105527637060732,,
11,-0.004433125,0.0101758792879991,,
12,-0.004429125,0.0105527637060732,,
13,-0.004425125,0.0103015074273571,,
14,-0.004421125,0.0105527637060732,,
15,-0.004417125,0.0109296481241472,,
16,-0.004413125,0.0113065325422212,,
17,-0.004409125,0.0113065325422212,,
18,-0.004405125,0.0114321606815793,,
19,-0.004401125,0.0114321606815793,,
20,-0.004397125,0.0114321606815793,,
21,-0.004393125,0.0115577888209373,,
22,-0.004389125,0.0114321606815793,,
23,-0.004385125,0.0113065325422212,,
24,-0.004381125,0.0113065325422212,,
25,-0.004377125,0.0114321606815793,,
26,-0.004373125,0.0113065325422212,,
27,-0.004369125,0.0118090450996533,,
28,-0.004365125,0.0113065325422212,,
29,-0.004361125,0.0116834169602953,,
30,-0.004357125,0.0114321606815793,,
31,-0.004353125,0.0115577888209373,,
32,-0.004349125,0.0116834169602953,,
33,-0.004345125,0.0118090450996533,,
34,-0.004341125,0.0113065325422212,,
35,-0.004337125,0.0114321606815793,,
36,-0.004333125,0.0111809044028632,,
37,-0.004329125,0.0106783918454312,,
38,-0.004325125,0.0108040199847892,,
39,-0.004321125,0.0105527637060732,,
40,-0.004317125,0.0104271355667152,,
41,-0.004313125,0.0103015074273571,,
42,-0.004309125,0.0104271355667152,,
43,-0.004305125,0.0105527637060732,,
44,-0.004301125,0.0109296481241472,,
45,-0.004297125,0.0113065325422212,,
46,-0.004293125,0.0115577888209373,,
47,-0.004289125,0.0114321606815793,,
48,-0.004285125,0.0113065325422212,,
49,-0.004281125,0.0113065325422212,,
50,-0.004277125,0.0111809044028632,,
51,-0.004273125,0.0111809044028632,,
52,-0.004269125,0.0110552762635052,,
53,-0.004265125,0.0109296481241472,,
54,-0.004261125,0.0110552762635052,,
55,-0.004257125,0.0104271355667152,,
56,-0.004253125,0.0103015074273571,,
57,-0.004249125,0.0100502511486411,,
58,-0.004245125,0.0103015074273571,,
59,-0.004241125,0.0104271355667152,,
60,-0.004237125,0.0103015074273571,,
61,-0.004233125,0.0104271355667152,,
62,-0.004229125,0.0103015074273571,,
63,-0.004225125,0.0101758792879991,,
64,-0.004221125,0.0104271355667152,,
65,-0.004217125,0.0104271355667152,,
66,-0.004213125,0.0105527637060732,,
67,-0.004209125,0.0110552762635052,,
68,-0.004205125,0.0113065325422212,,
69,-0.004201125,0.0109296481241472,,
70,-0.004197125,0.0111809044028632,,
71,-0.004193125,0.0111809044028632,,
72,-0.004189125,0.0116834169602953,,
73,-0.004185125,0.0114321606815793,,
74,-0.004181125,0.0115577888209373,,
75,-0.004177125,0.0115577888209373,,
76,-0.004173125,0.0115577888209373,,
77,-0.004169125,0.0115577888209373,,
78,-0.004165125,0.0110552762635052,,
79,-0.004161125,0.0109296481241472,,
80,-0.004157125,0.0104271355667152,,
81,-0.004153125,0.0101758792879991,,
82,-0.004149125,0.00979899486992508,,
