Model: ,Oscilloscope DSO-X 2004A
Serial Number:,MY52491735
Address: ,USBInstrument2
Date: ,2026-02-25 13:56:13

Analog Sample Count:,960,

Setup Text Information:,
ANALOG,,,TRIGGER,,,HORIZONTAL,,,ACQUISITION,,,MEASUREMENTS,,,,,,,,,,,,
Ch 1,,,,,,,,,,,,Frequency(1),,,Frequency(2),,,Pk-Pk(2),,,Pk-Pk(1),,,
Scale,100 mV/,,Sweep Mode,Auto,,Mode,MAIN,,Mode,HRES,,Cur,No signal,,Cur,No signal,,Cur,No signal,,Cur,0.446,,
Pos,0 V,,Coup,DC,,Ref,CENT,,Realtime,On,,,,,,,,,,,,,,
Coup,DC,,Noise Rej,Off,,Main Scale,200 µs/,,Vectors,On,,,,,,,,,,,,,,
BW,Off,,HF Rej,Off,,Main Delay,362 µs,,Persistence,Off,,,,,,,,,,,,,,
Inv,Off,,Holdoff,40.0 ns,,,,,,,,,,,,,,,,,,,,
Imp,1M Ohm,,Mode,EDGE,,,,,,,,,,,,,,,,,,,,
Probe,1 : 1,,Source,Ch 2,,,,,,,,,,,,,,,,,,,,
Skew,0 s,,Slope,POS,,,,,,,,,,,,,,,,,,,,
,,,Level,-82.5 mV,,,,,,,,,,,,,,,,,,,,

Analog Channels,,,,
Sample Number,Time (s),1 (VOLT),,
1,-0.0006375,0.00552763877203688,,
2,-0.0006354166675,0.00552763877203688,,
3,-0.000633333335,0.00452261354075745,,
4,-0.0006312500025,0.00502512615639716,,
5,-0.00062916667,0.00527638246421702,,
6,-0.0006270833375,0.00477386984857731,,
7,-0.000625000005,0.00502512615639716,,
8,-0.0006229166725,0.00427135723293759,,
9,-0.00062083334,0.0060301513876766,,
10,-0.0006187500075,0.00527638246421702,,
11,-0.000616666675,0.00552763877203688,,
12,-0.0006145833425,0.00653266400331631,,
13,-0.00061250001,0.00628140769549645,,
14,-0.0006104166775,0.0060301513876766,,
15,-0.000608333345,0.00653266400331631,,
16,-0.0006062500125,0.00703517661895603,,
17,-0.00060416668,0.00753768923459575,,
18,-0.0006020833475,0.00728643292677589,,
19,-0.000600000015,0.00653266400331631,,
20,-0.0005979166825,0.00854271446587518,,
21,-0.00059583335,0.00829145815805532,,
22,-0.0005937500175,0.00854271446587518,,
23,-0.000591666685,0.00829145815805532,,
24,-0.0005895833525,0.00829145815805532,,
25,-0.00058750002,0.00829145815805532,,
26,-0.0005854166875,0.00854271446587518,,
27,-0.000583333355,0.00879397077369504,,
28,-0.0005812500225,0.00829145815805532,,
29,-0.00057916669,0.00854271446587518,,
30,-0.0005770833575,0.00829145815805532,,
31,-0.000575000025,0.00879397077369504,,
32,-0.0005729166925,0.00804020185023546,,
33,-0.00057083336,0.0090452270815149,,
34,-0.0005687500275,0.0077889455424156,,
35,-0.000566666695,0.00753768923459575,,
36,-0.0005645833625,0.00678392031113617,,
37,-0.00056250003,0.0077889455424156,,
38,-0.0005604166975,0.00804020185023546,,
39,-0.000558333365,0.00753768923459575,,
40,-0.0005562500325,0.00804020185023546,,
41,-0.0005541667,0.00854271446587518,,
42,-0.0005520833675,0.00879397077369504,,
43,-0.000550000035,0.0090452270815149,,
44,-0.0005479167025,0.00879397077369504,,
45,-0.00054583337,0.0090452270815149,,
46,-0.0005437500375,0.00854271446587518,,
47,-0.000541666705,0.0100502523127943,,
48,-0.0005395833725,0.00979899600497447,,
49,-0.00053750004,0.00979899600497447,,
50,-0.0005354167075,0.00954773969715461,,
51,-0.000533333375,0.00979899600497447,,
52,-0.0005312500425,0.00979899600497447,,
53,-0.00052916671,0.00954773969715461,,
54,-0.0005270833775,0.00979899600497447,,
55,-0.000525000045,0.0100502523127943,,
56,-0.0005229167125,0.00954773969715461,,
57,-0.00052083338,0.0103015086206142,,
58,-0.0005187500475,0.0110552775440738,,
59,-0.000516666715,0.0100502523127943,,
60,-0.0005145833825,0.00879397077369504,,
61,-0.00051250005,0.00829145815805532,,
62,-0.0005104167175,0.0090452270815149,,
63,-0.000508333385,0.0077889455424156,,
64,-0.0005062500525,0.00854271446587518,,
65,-0.00050416672,0.00728643292677589,,
66,-0.0005020833875,0.00703517661895603,,
67,-0.000500000055,0.00653266400331631,,
68,-0.0004979167225,0.00753768923459575,,
69,-0.00049583339,0.00628140769549645,,
70,-0.0004937500575,0.00628140769549645,,
71,-0.000491666725,0.0060301513876766,,
72,-0.0004895833925,0.00577889507985674,,
73,-0.00048750006,0.0060301513876766,,
74,-0.0004854167275,0.00653266400331631,,
75,-0.000483333395,0.00628140769549645,,
76,-0.0004812500625,0.00653266400331631,,
77,-0.00047916673,0.00678392031113617,,
78,-0.0004770833975,0.00703517661895603,,
79,-0.000475000065,0.00653266400331631,,
80,-0.0004729167325,0.00703517661895603,,
81,-0.0004708334,0.00728643292677589,,
82,-0.0004687500675,0.00753768923459575,,
83,-0.000466666735,0.00703517661895603,,
84,-0.0004645834025,0.00753768923459575,,
85,-0.00046250007,0.00728643292677589,,
86,-0.0004604167375,0.00753768923459575,,
87,-0.000458333405,0.00829145815805532,,
88,-0.0004562500725,0.0077889455424156,,
89,-0.00045416674,0.00854271446587518,,
90,-0.0004520834075,0.00854271446587518,,
91,-0.000450000075,0.00804020185023546,,
92,-0.0004479167425,0.0090452270815149,,
93,-0.00044583341,0.0077889455424156,,
94,-0.0004437500775,0.00753768923459575,,
95,-0.000441666745,0.00728643292677589,,
96,-0.0004395834125,0.00879397077369504,,
97,-0.00043750008,0.00728643292677589,,
98,-0.0004354167475,0.00678392031113617,,
99,-0.000433333415,0.00703517661895603,,
100,-0.0004312500825,0.00628140769549645,,
101,-0.00042916675,0.0060301513876766,,
102,-0.0004270834175,0.00552763877203688,,
103,-0.000425000085,0.0060301513876766,,
104,-0.0004229167525,0.00577889507985674,,
105,-0.00042083342,0.00502512615639716,,
106,-0.0004187500875,0.00427135723293759,,
107,-0.000416666755,0.00477386984857731,,
108,-0.0004145834225,0.00427135723293759,,
109,-0.00041250009,0.00351758830947801,,
110,-0.0004104167575,0.00351758830947801,,
111,-0.000408333425,0.0030150756938383,,
112,-0.0004062500925,0.00427135723293759,,
113,-0.00040416676,0.00402010092511773,,
114,-0.0004020834275,0.00376884461729787,,
115,-0.000400000095,0.0030150756938383,,
116,-0.0003979167625,0.00251256307819858,,
117,-0.00039583343,0.00276381938601844,,
118,-0.0003937500975,0.00226130677037872,,
119,-0.000391666765,0.00276381938601844,,
120,-0.0003895834325,0.00201005046255887,,
121,-0.0003875001,0.00125628153909929,,
122,-0.0003854167675,0.000753768923459575,,
123,-0.000383333435,0.00125628153909929,,
124,-0.0003812501025,0.00175879415473901,,
125,-0.00037916677,0.00125628153909929,,
126,-0.0003770834375,0.00100502523127943,,
127,-0.000375000105,0.00125628153909929,,
128,-0.0003729167725,0.000753768923459575,,
129,-0.00037083344,0.00100502523127943,,
130,-0.0003687501075,0.000251256307819858,,
131,-0.000366666775,-0.00150753784691915,,
132,-0.0003645834425,-0.000753768923459575,,
133,-0.00036250011,-0.000753768923459575,,
134,-0.0003604167775,-0.000502512615639716,,
135,-0.000358333445,-0.00100502523127943,,
136,-0.0003562501125,-0.00100502523127943,,
137,-0.00035416678,-0.000753768923459575,,
138,-0.0003520834475,-0.000753768923459575,,
139,-0.000350000115,-0.000753768923459575,,
140,-0.0003479167825,-0.000753768923459575,,
141,-0.00034583345,-0.00175879415473901,,
142,-0.0003437501175,-0.00150753784691915,,
143,-0.000341666785,-0.00201005046255887,,
144,-0.0003395834525,-0.00125628153909929,,
145,-0.00033750012,-0.00125628153909929,,
146,-0.0003354167875,-0.00125628153909929,,
147,-0.000333333455,-0.000251256307819858,,
148,-0.0003312501225,-0.00100502523127943,,
149,-0.00032916679,-0.000753768923459575,,
150,-0.0003270834575,-0.00125628153909929,,
151,-0.000325000125,-0.00175879415473901,,
152,-0.0003229167925,-0.000753768923459575,,
153,-0.00032083346,-0.00201005046255887,,
154,-0.0003187501275,-0.00125628153909929,,
155,-0.000316666795,-0.00201005046255887,,
156,-0.0003145834625,-0.00125628153909929,,
157,-0.00031250013,-0.00201005046255887,,
