Model: ,Oscilloscope DSO-X 2004A
Serial Number:,MY52491735
Address: ,USBInstrument2
Date: ,2026-02-25 14:48:19

Analog Sample Count:,959,

Setup Text Information:,
ANALOG,,,TRIGGER,,,HORIZONTAL,,,ACQUISITION,,,MEASUREMENTS,,,,,,,,,,,,
Ch 1,,,,,,,,,,,,Frequency(1),,,Frequency(2),,,Pk-Pk(2),,,Pk-Pk(1),,,
Scale,100 mV/,,Sweep Mode,Auto,,Mode,MAIN,,Mode,HRES,,Cur,4129,,Cur,No signal,,Cur,No signal,,Cur,0.238,,
Pos,0 V,,Coup,DC,,Ref,CENT,,Realtime,On,,,,,,,,,,,,,,
Coup,DC,,Noise Rej,Off,,Main Scale,200 µs/,,Vectors,On,,,,,,,,,,,,,,
BW,Off,,HF Rej,Off,,Main Delay,-286 µs,,Persistence,Off,,,,,,,,,,,,,,
Inv,Off,,Holdoff,40.0 ns,,,,,,,,,,,,,,,,,,,,
Imp,1M Ohm,,Mode,EDGE,,,,,,,,,,,,,,,,,,,,
Probe,1 : 1,,Source,Ch 2,,,,,,,,,,,,,,,,,,,,
Skew,0 s,,Slope,POS,,,,,,,,,,,,,,,,,,,,
,,,Level,-66 mV,,,,,,,,,,,,,,,,,,,,

Analog Channels,,,,
Sample Number,Time (s),1 (VOLT),,
1,-0.0012875,0.0103015086206142,,
2,-0.0012854166675,0.0108040212362539,,
3,-0.001283333335,0.0115577901597135,,
4,-0.0012812500025,0.0113065338518936,,
5,-0.00127916667,0.0110552775440738,,
6,-0.0012770833375,0.0115577901597135,,
7,-0.001275000005,0.0123115590831731,,
8,-0.0012729166725,0.0118090464675333,,
9,-0.00127083334,0.0128140716988128,,
10,-0.0012687500075,0.0133165843144525,,
11,-0.001266666675,0.0130653280066326,,
12,-0.0012645833425,0.0128140716988128,,
13,-0.00126250001,0.0125628153909929,,
14,-0.0012604166775,0.0133165843144525,,
15,-0.001258333345,0.0123115590831731,,
16,-0.0012562500125,0.0128140716988128,,
17,-0.00125416668,0.0118090464675333,,
18,-0.0012520833475,0.0118090464675333,,
19,-0.001250000015,0.0115577901597135,,
20,-0.0012479166825,0.0118090464675333,,
21,-0.00124583335,0.0115577901597135,,
22,-0.0012437500175,0.0113065338518936,,
23,-0.001241666685,0.0110552775440738,,
24,-0.0012395833525,0.0118090464675333,,
25,-0.00123750002,0.0113065338518936,,
26,-0.0012354166875,0.0108040212362539,,
27,-0.001233333355,0.0123115590831731,,
28,-0.0012312500225,0.0125628153909929,,
29,-0.00122916669,0.0120603027753532,,
30,-0.0012270833575,0.0130653280066326,,
31,-0.001225000025,0.0123115590831731,,
